상호명,상권업종소분류명,시도명,시군구명,위도,경도
빽다방제주,카페,제주특별자치도,제주시,33.49992688,126.5282009
카페일리터제주,카페,제주특별자치도,제주시,33.47864425,126.4796433
빽다방서귀포516로점,카페,제주특별자치도,서귀포시,33.29126884,126.5949337
지니귤카페,카페,제주특별자치도,서귀포시,33.28734223,126.6662134
잔물결시티로스터스,카페,제주특별자치도,제주시,33.48944261,126.4789977
우프,카페,제주특별자치도,서귀포시,33.28046523,126.6319426
카페제주웰컴,카페,제주특별자치도,제주시,33.48621789,126.4994068
카페아이갓에브리씽제주헬스케어타운의료서비스,카페,제주특별자치도,서귀포시,33.28362907,126.5595868
오프리르제주,카페,제주특별자치도,서귀포시,33.25012601,126.5625449
휘당,카페,제주특별자치도,제주시,33.50434978,126.4973975
리프트커피,카페,제주특별자치도,제주시,33.47568702,126.5486444
설빙제주,카페,제주특별자치도,제주시,33.50703335,126.5407113
오동다방,카페,제주특별자치도,제주시,33.50015555,126.5290606
파스쿠찌제주도남점,카페,제주특별자치도,제주시,33.49590246,126.5273296
용두암해수랜드2층매점,카페,제주특별자치도,제주시,33.51610776,126.5044227
남원드림센터운영협의회,카페,제주특별자치도,서귀포시,33.2773233,126.716305
텐퍼센트제주,카페,제주특별자치도,제주시,33.4924981,126.5354508
평화다방,카페,제주특별자치도,제주시,33.50110763,126.5304868
차마실,카페,제주특별자치도,제주시,33.48462451,126.4155237
마르Marrr,카페,제주특별자치도,서귀포시,33.47180032,126.9149998
잔잔히,카페,제주특별자치도,제주시,33.47355981,126.3620547
숨비나리카페,카페,제주특별자치도,서귀포시,33.28210653,126.3484334
커피룸,카페,제주특별자치도,제주시,33.55553743,126.7959795
고븐달,카페,제주특별자치도,제주시,33.50143445,126.9694472
그린마일커피(제,카페,제주특별자치도,제주시,33.44205041,126.3133108
메가엠지씨커피제주광양,카페,제주특별자치도,제주시,33.50084739,126.5284327
황제다방,카페,제주특별자치도,서귀포시,33.24741449,126.565799
지앤엘제주양와당제주,카페,제주특별자치도,제주시,33.48107694,126.5241071
와요커피제주아라점,카페,제주특별자치도,제주시,33.47752274,126.5501519
카페낭뜰,카페,제주특별자치도,제주시,33.3566228,126.2985008
아꼬왓,카페,제주특별자치도,제주시,33.45072807,126.3737408
비밀역2,카페,제주특별자치도,서귀포시,33.24180148,126.3325952
스키즈키샵,카페,제주특별자치도,제주시,33.51708177,126.5371278
동수,카페,제주특별자치도,제주시,33.4866226,126.4903124
안티코,카페,제주특별자치도,제주시,33.51206578,126.707652
공터하우스,카페,제주특별자치도,제주시,33.50922039,126.516021
카페요아정제주,카페,제주특별자치도,제주시,33.5421172,126.6653988
카페봄봄서귀서광리점,카페,제주특별자치도,서귀포시,33.28590339,126.3333332
스탠스커피,카페,제주특별자치도,제주시,33.49686136,126.5353307
알프스제주,카페,제주특별자치도,서귀포시,33.39864166,126.8025492
카페희스토리,카페,제주특별자치도,제주시,33.50509118,126.4676791
카페인팜,카페,제주특별자치도,제주시,33.46766207,126.3565579
돌셋,카페,제주특별자치도,서귀포시,33.21199468,126.291945
일조카페,카페,제주특별자치도,제주시,33.52306572,126.8565307
홍콩다방,카페,제주특별자치도,제주시,33.48777462,126.4898214
근호다방,카페,제주특별자치도,서귀포시,33.44725832,126.9147333
키라라,카페,제주특별자치도,제주시,33.49347157,126.5426553
키아오라카페,카페,제주특별자치도,서귀포시,33.43430401,126.9048958
여우다방,카페,제주특별자치도,제주시,33.52332566,126.855217
카페하나로,카페,제주특별자치도,제주시,33.50378787,126.5531048
햅브,카페,제주특별자치도,제주시,33.4723309,126.5480486
윔블던,카페,제주특별자치도,제주시,33.49181335,126.4941235
카페위드썸,카페,제주특별자치도,서귀포시,33.24602347,126.3347306
귀빈다방,카페,제주특별자치도,서귀포시,33.24813312,126.5676197
구둠,카페,제주특별자치도,제주시,33.40789666,126.2582281
모모찌,카페,제주특별자치도,제주시,33.55639099,126.79419
이런공간,카페,제주특별자치도,제주시,33.46543434,126.4013885
모스트,카페,제주특별자치도,제주시,33.48374238,126.4871229
제피로스,카페,제주특별자치도,제주시,33.31758726,126.1690138
벨로씨,카페,제주특별자치도,서귀포시,33.47729671,126.8984688
봄이카페,카페,제주특별자치도,제주시,33.42967084,126.4346236
그디행복,카페,제주특별자치도,제주시,33.51141115,126.5300437
아방호두과자어멍갤러리,카페,제주특별자치도,제주시,33.48685198,126.6500311
바크모스,카페,제주특별자치도,제주시,33.38062888,126.3091407
청사별곡,카페,제주특별자치도,제주시,33.48929881,126.523933
타임센트,카페,제주특별자치도,제주시,33.4533208,126.3085433
곰세기카페,카페,제주특별자치도,서귀포시,33.34214766,126.856205
그래카페,카페,제주특별자치도,제주시,33.47168156,126.5357986
팜앤카페살리다,카페,제주특별자치도,제주시,33.43674718,126.2703492
플레이커피랩,카페,제주특별자치도,서귀포시,33.25206677,126.4237299
카페트와,카페,제주특별자치도,서귀포시,33.45127741,126.9117393
빽다방제주애월좋은마트점,카페,제주특별자치도,제주시,33.47099184,126.365871
청양커피로스터리,카페,제주특별자치도,제주시,33.50034313,126.5309752
취향의섬,카페,제주특별자치도,서귀포시,33.27438384,126.6898234
카페연우,카페,제주특별자치도,제주시,33.29456045,126.167654
스타벅스,카페,제주특별자치도,서귀포시,33.25541713,126.5777787
에이바우트커피신제주점,카페,제주특별자치도,제주시,33.48170354,126.482487
빽다방서귀포동홍,카페,제주특별자치도,서귀포시,33.25742255,126.5736051
늘웃,카페,제주특별자치도,서귀포시,33.2148619,126.2731938
돌염전소금커피,카페,제주특별자치도,제주시,33.48248426,126.3759763
무히어Muhere,카페,제주특별자치도,서귀포시,33.26343233,126.6408147
탄,카페,제주특별자치도,제주시,33.51499275,126.5259127
까떼커피표선점,카페,제주특별자치도,서귀포시,33.32545084,126.8424314
피노스커피,카페,제주특별자치도,제주시,33.48883778,126.4766771
연동제이,카페,제주특별자치도,제주시,33.4883156,126.489829
나우커피제주삼도점,카페,제주특별자치도,제주시,33.5002533,126.5239699
동명동락,카페,제주특별자치도,제주시,33.39480258,126.2744941
얼리버드커피하우스,카페,제주특별자치도,제주시,33.50253353,126.5284774
정오의물결,카페,제주특별자치도,서귀포시,33.24480792,126.5166786
선다방,카페,제주특별자치도,서귀포시,33.28016294,126.7200636
코코,카페,제주특별자치도,제주시,33.49009068,126.4917662
12월,카페,제주특별자치도,제주시,33.50953082,126.5895285
카페903,카페,제주특별자치도,서귀포시,33.23804528,126.511952
빽다방빵연구소제주합동,카페,제주특별자치도,제주시,33.49013111,126.5270274
백억커피제주,카페,제주특별자치도,제주시,33.5141342,126.5253792
숲의아이,카페,제주특별자치도,서귀포시,33.31105793,126.7223596
제주과,카페,제주특별자치도,제주시,33.48910894,126.4789782
이디야커피제주,카페,제주특별자치도,서귀포시,33.25490452,126.4097713
코메트이에프,카페,제주특별자치도,제주시,33.49693475,126.4497795
아워메이,카페,제주특별자치도,서귀포시,33.25598438,126.5203731
컴포즈커피제주뉴월드화북마트점,카페,제주특별자치도,제주시,33.51970763,126.5702775
류지커피로스터스,카페,제주특별자치도,서귀포시,33.24728109,126.5611856
카름,카페,제주특별자치도,제주시,33.50167197,126.5415468
컴포즈커피서귀포위미점,카페,제주특별자치도,서귀포시,33.27476917,126.6579854
벌크커피제주,카페,제주특별자치도,제주시,33.49928396,126.5298402
캣우먼카페엔커피숍,카페,제주특별자치도,서귀포시,33.24870892,126.5672627
팥팥,카페,제주특별자치도,제주시,33.45026843,126.481168
일일커피제주화북점,카페,제주특별자치도,제주시,33.51950178,126.5655424
투에스,카페,제주특별자치도,서귀포시,33.30787578,126.7762849
차화술,카페,제주특별자치도,제주시,33.5099161,126.5328501
정다방,카페,제주특별자치도,제주시,33.48770033,126.4914897
컴포즈커피제주외도,카페,제주특별자치도,제주시,33.48793504,126.4313939
테마라운지,카페,제주특별자치도,서귀포시,33.26222076,126.4280098
사운드프레소제주연동점,카페,제주특별자치도,제주시,33.4769154,126.4888415
백억커피제주연동점,카페,제주특별자치도,제주시,33.48603057,126.4910475
굿핸드,카페,제주특별자치도,서귀포시,33.25456169,126.5754541
어놀문화센터삼화지구점,카페,제주특별자치도,제주시,33.5134961,126.5809315
뺵다방제주서광로동성길점,카페,제주특별자치도,제주시,33.49978583,126.5104345
카페동화,카페,제주특별자치도,제주시,33.51800134,126.5774762
담안,카페,제주특별자치도,제주시,33.50594461,126.4669635
뉴트커피,카페,제주특별자치도,제주시,33.48746432,126.4999591
커피정원,카페,제주특별자치도,서귀포시,33.43900812,126.8637562
고성리안,카페,제주특별자치도,서귀포시,33.4507833,126.9142674
돌담길찻집,카페,제주특별자치도,서귀포시,33.25032735,126.3023988
메가엠지씨커피제주평화로무수천점,카페,제주특별자치도,제주시,33.46219594,126.4496656
브라운터틀,카페,제주특별자치도,제주시,33.51417948,126.9571509
나풀,카페,제주특별자치도,제주시,33.52479282,126.5862271
카페수,카페,제주특별자치도,제주시,33.46893751,126.4005576
봄봄안덕,카페,제주특별자치도,서귀포시,33.24629207,126.331016
기분존카페,카페,제주특별자치도,제주시,33.32500012,126.2575566
우도의아침,카페,제주특별자치도,제주시,33.50227291,126.9692962
제주오션뷰카페마녀의언덕,카페,제주특별자치도,서귀포시,33.23402652,126.3844631
네이키드,카페,제주특별자치도,제주시,33.49860362,126.5311244
콩지쿡,카페,제주특별자치도,제주시,33.46792895,126.3878923
비더커피,카페,제주특별자치도,제주시,33.31075584,126.2209106
떡기리제주점,카페,제주특별자치도,제주시,33.33910412,126.2255671
뉴은하수카페,카페,제주특별자치도,서귀포시,33.22119424,126.2538971
카페봄봄제주오일장점,카페,제주특별자치도,제주시,33.49337083,126.4848172
져스터원더노트,카페,제주특별자치도,제주시,33.55656245,126.7287594
스타독스,카페,제주특별자치도,제주시,33.50462438,126.5426828
메가엠지씨커피제주오라정실점,카페,제주특별자치도,제주시,33.47157375,126.5078499
빽다방제주연북로점,카페,제주특별자치도,제주시,33.4813412,126.4842429
카페산들랑,카페,제주특별자치도,제주시,33.51320491,126.8588826
어니스트밀크,카페,제주특별자치도,서귀포시,33.45041315,126.8718803
풀잎들커피아카이브,카페,제주특별자치도,제주시,33.49699703,126.5402801
더벤티모슬포점,카페,제주특별자치도,서귀포시,33.22409951,126.2557498
카페범,카페,제주특별자치도,서귀포시,33.23150297,126.5059912
플러피,카페,제주특별자치도,제주시,33.43024323,126.263651
망고레이애월,카페,제주특별자치도,제주시,33.48178295,126.4001033
